"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Image","https://bgoonz-blog.netlify.app/docs/articles/how-search-engines-work/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/dev-dep/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/javascript/bigo/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/node-env-variables/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/audio/audio/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/buffers/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/docs/regex-in-js/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/reference/github-search/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/node-common-modules/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/trouble-shooting/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/audio/dfft/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/quick-reference/psql-setup/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/reference/markdown-styleguide/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/javascript/promises/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/python/cheat-sheet/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/http/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/nextjs/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/audio/dynamic-time-warping/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/react/react2/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/javascript/arrow-functions/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/quick-reference/create-react-app/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/node-api-express/","https://d33wubrfki0l68.cloudfront.net/e5662f0d4f3e7730aea1a0faf7ff09ea20184700/6ca0b/images/dgqlkqjtmk.png","258821","webdevhub logo","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/header/div[@class='inner']/div/div/p/a/img","Header","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://d33wubrfki0l68.cloudfront.net/b6e6b09f4479310dff86d8dd7af1b73762484f6a/fea3e/images/image-of-resume.png","474302","","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='features-two-col']/div/div[@class='block-content']/div/div[@class='grid-item'][1]/div/div[@class='grid-item-image']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://img.icons8.com/color/96/000000/instagram-new.png","6865","","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='Intro']/div[@class='inner-sm']/div[@class='block-content']/p[2]/a[4]/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/community/","https://img.icons8.com/color/96/000000/instagram-new.png","6865","instagram","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div[1]/p/a[5]/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/about/","https://img.icons8.com/color/96/000000/instagram-new.png","6865","instagram","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/p[3]/a[5]/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://img.shields.io/badge/-GitHub-05122A?style=flat&logo=github","0","GitHub","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='Intro']/div[@class='inner-sm']/div[@class='block-content']/p[7]/img[12]","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://d33wubrfki0l68.cloudfront.net/5526a12bf60878b9f11c4907281345111ecb1b23/e8d70/images/my-back.png","983886","","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='features']/div/div/div/div[@class='grid-item'][1]/div/div[@class='grid-item-image']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/community/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/javascript/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/data-structures/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/python/functions/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/reading-files/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/interact/video-chat/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/docs/bash/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/quick-reference/all-emojis/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/audio/dtw-python-explained/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/about/resume/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/history-api/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/interact/jupyter-notebooks/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/react/cheatsheet/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/python/examples/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/quick-reference/pull-request-rubric/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/semantic/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/node-js-language/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/quick-reference/git-bash/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/node-repl/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/basic-web-dev/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/audio/web-audio-api/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/writing-files/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/career/dev-interview/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/interact/clock/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/faq/contact/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/tools/data-structures/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/interview/review-concepts/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/tutorials/enviorment-setup/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/javascript/constructor-functions/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/react/react-in-depth/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/audio/audio/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/nextjs/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/articles/node-api-express/","https://tinify-bucket.s3-us-west-1.amazonaws.com/blm-blue-round.png","6573","Black Lives Matter Badge","","200","OK","true","","","Absolute","//div/div[@class='maker-badge__btn']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://bgoonz-blog.netlify.app/images/cool%20annimation.gif","16459557","animated gif","","200","OK","true","","","Root-Relative","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='new content']/div/div/div[1]/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://d33wubrfki0l68.cloudfront.net/589475503098710e5f2f3c1a381015f69e6b4760/0be4d/images/neural.png","233045","neural networks","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='interests']/div/div[@class='block-content']/div/div[@class='grid-item'][2]/div/div[@class='grid-item-image']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://img.shields.io/badge/-Python-05122A?style=flat&logo=python","0","Python","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='Intro']/div[@class='inner-sm']/div[@class='block-content']/p[7]/img[1]","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/","https://d33wubrfki0l68.cloudfront.net/0632d060c928c60c91038c13991f85f0928bd723/edbf6/images/panoramic-owl.png","104133","","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/section[@id='features']/div/div/div/div[@class='grid-item'][3]/div/div[@class='grid-item-image']/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Common-npm-Readme-Compilation","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[2]/td[2]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Front-End-Frameworks-Practice","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[3]/td[3]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=commercejs-nextjs-demo-store","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[1]/td[2]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=jsanimate","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[3]/td[4]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Javascript-Best-Practices_--Tools","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[2]/td[4]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=convert-folder-contents-2-website","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[4]/td[2]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=alternate-blog-theme","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[1]/td[1]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Jupyter-Notebooks","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[4]/td[4]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=anki-cards","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[2]/td[1]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Connect-Four-Final-Version","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[3]/td[2]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=ask-me-anything","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[3]/td[1]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=EXPRESS-NOTES","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/thead/tr/th[3]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=JAMSTACK-TEMPLATES","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[1]/td[4]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=Authentication-Notes","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[5]/td[1]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=full-stack-react-redux","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[4]/td[3]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=fast-fourier-transform-","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[1]/td[3]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=INTERVIEW-PREP-COMPLETE","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/thead/tr/th[4]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=form-builder-vanilla-js","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[2]/td[3]/a/img","Content","HTML"
"Image","https://bgoonz-blog.netlify.app/docs/content/","https://github-readme-stats.vercel.app/api/pin/?username=bgoonz&repo=atlassian-templates","0","ReadMe Card","","200","OK","true","","","Absolute","//body/div[@id='___gatsby']/div[@id='gatsby-focus-wrapper']/div/main/div/div[@class='docs-content']/article/div/div/div/table/tbody/tr[4]/td[1]/a/img","Content","HTML"
